ensembl_id	uniprotkb_id	gene_names	is_known_drug_tgt	is_disease_associated
ENSP00000462667	P62805	H4C12	False	True
ENSP00000462667	P62805	H4C11	False	True
ENSP00000462667	P62805	H4C3	False	True
ENSP00000462667	P62805	H4C8	False	True
ENSP00000462667	P62805	H4C2	False	True
ENSP00000462667	P62805	H4C5	False	True
ENSP00000462667	P62805	H4C13	False	True
ENSP00000462667	P62805	H4C14	False	True
ENSP00000462667	P62805	H4-16	False	True
ENSP00000462667	P62805	H4C15	False	True
ENSP00000462667	P62805	H4/A	False	True
ENSP00000462667	P62805	H4FA	False	True
ENSP00000462667	P62805	HIST1H4A	False	True
ENSP00000462667	P62805	H4/I	False	True
ENSP00000462667	P62805	H4FI	False	True
ENSP00000462667	P62805	HIST1H4B	False	True
ENSP00000462667	P62805	H4/G	False	True
ENSP00000462667	P62805	H4FG	False	True
ENSP00000462667	P62805	HIST1H4C	False	True
ENSP00000462667	P62805	H4/B	False	True
ENSP00000462667	P62805	H4FB	False	True
ENSP00000462667	P62805	HIST1H4D	False	True
ENSP00000462667	P62805	H4/J	False	True
ENSP00000462667	P62805	H4FJ	False	True
ENSP00000462667	P62805	HIST1H4E	False	True
ENSP00000462667	P62805	H4/C	False	True
ENSP00000462667	P62805	H4FC	False	True
ENSP00000462667	P62805	HIST1H4F	False	True
ENSP00000462667	P62805	H4/H	False	True
ENSP00000462667	P62805	H4FH	False	True
ENSP00000462667	P62805	HIST1H4H	False	True
ENSP00000462667	P62805	H4/M	False	True
ENSP00000462667	P62805	H4FM	False	True
ENSP00000462667	P62805	HIST1H4I	False	True
ENSP00000462667	P62805	H4/E	False	True
ENSP00000462667	P62805	H4FE	False	True
ENSP00000462667	P62805	HIST1H4J	False	True
ENSP00000462667	P62805	H4/D	False	True
ENSP00000462667	P62805	H4FD	False	True
ENSP00000462667	P62805	HIST1H4K	False	True
ENSP00000462667	P62805	H4/K	False	True
ENSP00000462667	P62805	H4FK	False	True
ENSP00000462667	P62805	HIST1H4L	False	True
ENSP00000462667	P62805	H4/N	False	True
ENSP00000462667	P62805	H4F2	False	True
ENSP00000462667	P62805	H4FN	False	True
ENSP00000462667	P62805	HIST2H4	False	True
ENSP00000462667	P62805	HIST2H4A	False	True
ENSP00000462667	P62805	H4/O	False	True
ENSP00000462667	P62805	H4FO	False	True
ENSP00000462667	P62805	HIST2H4B	False	True
ENSP00000462667	P62805	H4C16	False	True
ENSP00000462667	P62805	HIST4H4	False	True
ENSP00000375236	Q9BYR0	KRTAP4-7	False	False
ENSP00000375236	Q9BYR0	KAP4.7	False	False
ENSP00000375236	Q9BYR0	KRTAP4.7	False	False
ENSP00000366926	Q6B9Z1	IGFL4	False	True
ENSP00000393315	Q5JQC4	CT47A1	False	True
ENSP00000393315	Q5JQC4	CT47A11	False	True
ENSP00000393315	Q5JQC4	CT47A7	False	True
ENSP00000393315	Q5JQC4	CT47A10	False	True
ENSP00000393315	Q5JQC4	CT47A9	False	True
ENSP00000393315	Q5JQC4	CT47A8	False	True
ENSP00000393315	Q5JQC4	CT47A6	False	True
ENSP00000393315	Q5JQC4	CT47A5	False	True
ENSP00000393315	Q5JQC4	CT47A4	False	True
ENSP00000393315	Q5JQC4	CT47A3	False	True
ENSP00000393315	Q5JQC4	CT47A2	False	True
ENSP00000393315	Q5JQC4	CT47A12	False	True
ENSP00000393315	Q5JQC4	CT47.1	False	True
ENSP00000393315	Q5JQC4	CT47.2	False	True
ENSP00000393315	Q5JQC4	CT47.3	False	True
ENSP00000393315	Q5JQC4	CT47.4	False	True
ENSP00000393315	Q5JQC4	CT47.5	False	True
ENSP00000393315	Q5JQC4	CT47.6	False	True
ENSP00000393315	Q5JQC4	CT47.7	False	True
ENSP00000393315	Q5JQC4	CT47.8	False	True
ENSP00000393315	Q5JQC4	CT47.9	False	True
ENSP00000393315	Q5JQC4	CT47.10	False	True
ENSP00000393315	Q5JQC4	CT47.11	False	True
ENSP00000393315	Q5JQC4	CT47.12	False	True
ENSP00000483637	P0DMV2	CT45A9	False	True
ENSP00000483637	P0DMV2	CT45A2	False	True
ENSP00000483637	P0DMV2	CT45A8	False	True
ENSP00000469970	P0DN78	OPN1MW3	False	True
ENSP00000469970	P0DN78	OPN1MW	False	True
ENSP00000469970	P0DN78	OPN1MW2	False	True
ENSP00000378881	Q5JVG2	ZNF484	False	True
ENSP00000401535	H7C1Q1	H7C1Q1	False	False
ENSP00000435188	E9PLD3	E9PLD3	False	False
ENSP00000482564	P0C5Z0	H2AB2	False	False
ENSP00000482564	P0C5Z0	H2AFB2	False	False
ENSP00000482564	P0C5Z0	H2AB3	False	False
ENSP00000482564	P0C5Z0	H2ABBD	False	False
ENSP00000482564	P0C5Z0	H2AFB	False	False
ENSP00000482564	P0C5Z0	H2AFB3	False	False
ENSP00000328940	Q9BQ83	SLX1A	False	True
ENSP00000328940	Q9BQ83	SLX1B	False	True
ENSP00000328940	Q9BQ83	GIYD1	False	True
ENSP00000328940	Q9BQ83	SLX1	False	True
ENSP00000328940	Q9BQ83	GIYD2	False	True
ENSP00000472160	M0R1X1	M0R1X1	False	False
ENSP00000394282	Q6IEY1	OR4F3	False	False
ENSP00000394282	Q6IEY1	OR4F16	False	False
ENSP00000394282	Q6IEY1	OR4F29	False	False
ENSP00000445633	P62807	H2BC4	False	True
ENSP00000445633	P62807	H2BC5	False	True
ENSP00000445633	P62807	H2BC8	False	True
ENSP00000445633	P62807	H2BC7	False	True
ENSP00000445633	P62807	H2BC6	False	True
ENSP00000445633	P62807	H2BC10	False	True
ENSP00000445633	P62807	H2BFL	False	True
ENSP00000445633	P62807	HIST1H2BC	False	True
ENSP00000445633	P62807	H2BFH	False	True
ENSP00000445633	P62807	HIST1H2BE	False	True
ENSP00000445633	P62807	H2BFG	False	True
ENSP00000445633	P62807	HIST1H2BF	False	True
ENSP00000445633	P62807	H2BFA	False	True
ENSP00000445633	P62807	HIST1H2BG	False	True
ENSP00000445633	P62807	H2BFK	False	True
ENSP00000445633	P62807	HIST1H2BI	False	True
ENSP00000391085	P0CG33	GOLGA6D	False	False
ENSP00000382982	P0DPH7	TUBA3C	False	True
ENSP00000382982	P0DPH7	TUBA3D	False	True
ENSP00000382982	P0DPH7	TUBA2	False	True
ENSP00000363394	Q9BRI3	SLC30A2	False	True
ENSP00000363394	Q9BRI3	ZNT2	False	True
ENSP00000367428	Q5J8X5	MS4A13	False	False
ENSP00000429734	A6NJU9	NPIPB13	False	False
ENSP00000342938	B0FP48	UPK3BL1	False	False
ENSP00000342938	B0FP48	UPLP	False	False
ENSP00000481542	A0A087WY62	NBPF26	False	False
ENSP00000455132	Q9ULZ0	TP53TG3	False	True
ENSP00000455132	Q9ULZ0	TP53TG3A	False	True
ENSP00000455132	Q9ULZ0	TP53TG3B	False	True
ENSP00000455132	Q9ULZ0	TP53TG3C	False	True
ENSP00000455132	Q9ULZ0	TP53TG3D	False	True
ENSP00000455132	Q9ULZ0	TP53TG3E	False	True
ENSP00000455132	Q9ULZ0	TP53TG3F	False	True
ENSP00000382101	A6NJ64	NPIPB2	False	False
ENSP00000436891	E9PI22	PRR23D1	False	False
ENSP00000439782	Q14188	TFDP2	False	True
ENSP00000439782	Q14188	DP2	False	True
ENSP00000359404	E9PEZ5	BTBD8	False	False
ENSP00000480826	P68431	H3C1	False	True
ENSP00000480826	P68431	H3C4	False	True
ENSP00000480826	P68431	H3C3	False	True
ENSP00000480826	P68431	H3C6	False	True
ENSP00000480826	P68431	H3C11	False	True
ENSP00000480826	P68431	H3C8	False	True
ENSP00000480826	P68431	H3C12	False	True
ENSP00000480826	P68431	H3C10	False	True
ENSP00000480826	P68431	H3C2	False	True
ENSP00000480826	P68431	H3C7	False	True
ENSP00000480826	P68431	H3FA	False	True
ENSP00000480826	P68431	HIST1H3A	False	True
ENSP00000480826	P68431	H3FL	False	True
ENSP00000480826	P68431	HIST1H3B	False	True
ENSP00000480826	P68431	H3FC	False	True
ENSP00000480826	P68431	HIST1H3C	False	True
ENSP00000480826	P68431	H3FB	False	True
ENSP00000480826	P68431	HIST1H3D	False	True
ENSP00000480826	P68431	H3FD	False	True
ENSP00000480826	P68431	HIST1H3E	False	True
ENSP00000480826	P68431	H3FI	False	True
ENSP00000480826	P68431	HIST1H3F	False	True
ENSP00000480826	P68431	H3FH	False	True
ENSP00000480826	P68431	HIST1H3G	False	True
ENSP00000480826	P68431	H3FK	False	True
ENSP00000480826	P68431	HIST1H3H	False	True
ENSP00000480826	P68431	H3FF	False	True
ENSP00000480826	P68431	HIST1H3I	False	True
ENSP00000480826	P68431	H3FJ	False	True
ENSP00000480826	P68431	HIST1H3J	False	True
ENSP00000485638	P0DN26	PPIAL4F	False	False
ENSP00000312457	Q8WXS3	BAALC	False	True
ENSP00000348924	P62807	H2BC4	False	True
ENSP00000348924	P62807	H2BC5	False	True
ENSP00000348924	P62807	H2BC8	False	True
ENSP00000348924	P62807	H2BC7	False	True
ENSP00000348924	P62807	H2BC6	False	True
ENSP00000348924	P62807	H2BC10	False	True
ENSP00000348924	P62807	H2BFL	False	True
ENSP00000348924	P62807	HIST1H2BC	False	True
ENSP00000348924	P62807	H2BFH	False	True
ENSP00000348924	P62807	HIST1H2BE	False	True
ENSP00000348924	P62807	H2BFG	False	True
ENSP00000348924	P62807	HIST1H2BF	False	True
ENSP00000348924	P62807	H2BFA	False	True
ENSP00000348924	P62807	HIST1H2BG	False	True
ENSP00000348924	P62807	H2BFK	False	True
ENSP00000348924	P62807	HIST1H2BI	False	True
ENSP00000475957	U3KQK5	U3KQK5	False	False
ENSP00000422947	Q9BYJ4	TRIM34	False	True
ENSP00000422947	Q9BYJ4	IFP1	False	True
ENSP00000422947	Q9BYJ4	RNF21	False	True
ENSP00000415840	H7C469	H7C469	False	False
ENSP00000376250	Q8IVM0	CCDC50	False	True
ENSP00000376250	Q8IVM0	C3orf6	False	True
ENSP00000481486	P62805	H4C1	False	True
ENSP00000481486	P62805	H4C9	False	True
ENSP00000481486	P62805	H4C4	False	True
ENSP00000481486	P62805	H4C6	False	True
ENSP00000481486	P62805	H4C12	False	True
ENSP00000481486	P62805	H4C11	False	True
ENSP00000481486	P62805	H4C3	False	True
ENSP00000481486	P62805	H4C8	False	True
ENSP00000481486	P62805	H4C2	False	True
ENSP00000481486	P62805	H4C5	False	True
ENSP00000481486	P62805	H4C13	False	True
ENSP00000481486	P62805	H4C14	False	True
ENSP00000481486	P62805	H4-16	False	True
ENSP00000481486	P62805	H4C15	False	True
ENSP00000481486	P62805	H4/A	False	True
ENSP00000481486	P62805	H4FA	False	True
ENSP00000481486	P62805	HIST1H4A	False	True
ENSP00000481486	P62805	H4/I	False	True
ENSP00000481486	P62805	H4FI	False	True
ENSP00000481486	P62805	HIST1H4B	False	True
ENSP00000481486	P62805	H4/G	False	True
ENSP00000481486	P62805	H4FG	False	True
ENSP00000481486	P62805	HIST1H4C	False	True
ENSP00000481486	P62805	H4/B	False	True
ENSP00000481486	P62805	H4FB	False	True
ENSP00000481486	P62805	HIST1H4D	False	True
ENSP00000481486	P62805	H4/J	False	True
ENSP00000481486	P62805	H4FJ	False	True
ENSP00000481486	P62805	HIST1H4E	False	True
ENSP00000481486	P62805	H4/C	False	True
ENSP00000481486	P62805	H4FC	False	True
ENSP00000481486	P62805	HIST1H4F	False	True
ENSP00000481486	P62805	H4/H	False	True
ENSP00000481486	P62805	H4FH	False	True
ENSP00000481486	P62805	HIST1H4H	False	True
ENSP00000481486	P62805	H4/M	False	True
ENSP00000481486	P62805	H4FM	False	True
ENSP00000481486	P62805	HIST1H4I	False	True
ENSP00000481486	P62805	H4/E	False	True
ENSP00000481486	P62805	H4FE	False	True
ENSP00000481486	P62805	HIST1H4J	False	True
ENSP00000481486	P62805	H4/D	False	True
ENSP00000481486	P62805	H4FD	False	True
ENSP00000481486	P62805	HIST1H4K	False	True
ENSP00000481486	P62805	H4/K	False	True
ENSP00000481486	P62805	H4FK	False	True
ENSP00000481486	P62805	HIST1H4L	False	True
ENSP00000481486	P62805	H4/N	False	True
ENSP00000481486	P62805	H4F2	False	True
ENSP00000481486	P62805	H4FN	False	True
ENSP00000481486	P62805	HIST2H4	False	True
ENSP00000481486	P62805	HIST2H4A	False	True
ENSP00000481486	P62805	H4/O	False	True
ENSP00000481486	P62805	H4FO	False	True
ENSP00000481486	P62805	HIST2H4B	False	True
ENSP00000481486	P62805	H4C16	False	True
ENSP00000481486	P62805	HIST4H4	False	True
ENSP00000484658	P68431	H3C1	False	True
ENSP00000484658	P68431	H3C4	False	True
ENSP00000484658	P68431	H3C3	False	True
ENSP00000484658	P68431	H3C6	False	True
ENSP00000484658	P68431	H3C11	False	True
ENSP00000484658	P68431	H3C8	False	True
ENSP00000484658	P68431	H3C12	False	True
ENSP00000484658	P68431	H3C10	False	True
ENSP00000484658	P68431	H3C2	False	True
ENSP00000484658	P68431	H3C7	False	True
ENSP00000484658	P68431	H3FA	False	True
ENSP00000484658	P68431	HIST1H3A	False	True
ENSP00000484658	P68431	H3FL	False	True
ENSP00000484658	P68431	HIST1H3B	False	True
ENSP00000484658	P68431	H3FC	False	True
ENSP00000484658	P68431	HIST1H3C	False	True
ENSP00000484658	P68431	H3FB	False	True
ENSP00000484658	P68431	HIST1H3D	False	True
ENSP00000484658	P68431	H3FD	False	True
ENSP00000484658	P68431	HIST1H3E	False	True
ENSP00000484658	P68431	H3FI	False	True
ENSP00000484658	P68431	HIST1H3F	False	True
ENSP00000484658	P68431	H3FH	False	True
ENSP00000484658	P68431	HIST1H3G	False	True
ENSP00000484658	P68431	H3FK	False	True
ENSP00000484658	P68431	HIST1H3H	False	True
ENSP00000484658	P68431	H3FF	False	True
ENSP00000484658	P68431	HIST1H3I	False	True
ENSP00000484658	P68431	H3FJ	False	True
ENSP00000484658	P68431	HIST1H3J	False	True
ENSP00000482241	P0DMV0	CT45A7	False	False
ENSP00000481815	A6NLI5	TRIM64C	False	False
ENSP00000322191	Q8WTQ1	DEFB104A	False	True
ENSP00000322191	Q8WTQ1	DEFB104B	False	True
ENSP00000322191	Q8WTQ1	DEFB104	False	True
ENSP00000322191	Q8WTQ1	DEFB4	False	True
ENSP00000361708	Q15170	TCEAL1	False	True
ENSP00000361708	Q15170	SIIR	False	True
ENSP00000355778	P84243	H3-3A	False	True
ENSP00000355778	P84243	H3-3B	False	True
ENSP00000355778	P84243	H3.3A	False	True
ENSP00000355778	P84243	H3F3	False	True
ENSP00000355778	P84243	H3F3A	False	True
ENSP00000355778	P84243	PP781	False	True
ENSP00000355778	P84243	H3.3B	False	True
ENSP00000355778	P84243	H3F3B	False	True
ENSP00000354377	P17032	ZNF37A	False	True
ENSP00000354377	P17032	KOX21	False	True
ENSP00000354377	P17032	ZNF37	False	True
ENSP00000453858	Q9NQU5	PAK6	True	True
ENSP00000453858	Q9NQU5	BUB1B-PAK6	True	True
ENSP00000453858	Q9NQU5	PAK5	True	True
ENSP00000367034	P62805	H4C1	False	True
ENSP00000367034	P62805	H4C9	False	True
ENSP00000367034	P62805	H4C4	False	True
ENSP00000367034	P62805	H4C6	False	True
ENSP00000367034	P62805	H4C12	False	True
ENSP00000367034	P62805	H4C11	False	True
ENSP00000367034	P62805	H4C3	False	True
ENSP00000367034	P62805	H4C8	False	True
ENSP00000367034	P62805	H4C2	False	True
ENSP00000367034	P62805	H4C5	False	True
ENSP00000367034	P62805	H4C13	False	True
ENSP00000367034	P62805	H4C14	False	True
ENSP00000367034	P62805	H4-16	False	True
ENSP00000367034	P62805	H4C15	False	True
ENSP00000367034	P62805	H4/A	False	True
ENSP00000367034	P62805	H4FA	False	True
ENSP00000367034	P62805	HIST1H4A	False	True
ENSP00000367034	P62805	H4/I	False	True
ENSP00000367034	P62805	H4FI	False	True
ENSP00000367034	P62805	HIST1H4B	False	True
ENSP00000367034	P62805	H4/G	False	True
ENSP00000367034	P62805	H4FG	False	True
ENSP00000367034	P62805	HIST1H4C	False	True
ENSP00000367034	P62805	H4/B	False	True
ENSP00000367034	P62805	H4FB	False	True
ENSP00000367034	P62805	HIST1H4D	False	True
ENSP00000367034	P62805	H4/J	False	True
ENSP00000367034	P62805	H4FJ	False	True
ENSP00000367034	P62805	HIST1H4E	False	True
ENSP00000367034	P62805	H4/C	False	True
ENSP00000367034	P62805	H4FC	False	True
ENSP00000367034	P62805	HIST1H4F	False	True
ENSP00000367034	P62805	H4/H	False	True
ENSP00000367034	P62805	H4FH	False	True
ENSP00000367034	P62805	HIST1H4H	False	True
ENSP00000367034	P62805	H4/M	False	True
ENSP00000367034	P62805	H4FM	False	True
ENSP00000367034	P62805	HIST1H4I	False	True
ENSP00000367034	P62805	H4/E	False	True
ENSP00000367034	P62805	H4FE	False	True
ENSP00000367034	P62805	HIST1H4J	False	True
ENSP00000367034	P62805	H4/D	False	True
ENSP00000367034	P62805	H4FD	False	True
ENSP00000367034	P62805	HIST1H4K	False	True
ENSP00000367034	P62805	H4/K	False	True
ENSP00000367034	P62805	H4FK	False	True
ENSP00000367034	P62805	HIST1H4L	False	True
ENSP00000367034	P62805	H4/N	False	True
ENSP00000367034	P62805	H4F2	False	True
ENSP00000367034	P62805	H4FN	False	True
ENSP00000367034	P62805	HIST2H4	False	True
ENSP00000367034	P62805	HIST2H4A	False	True
ENSP00000367034	P62805	H4/O	False	True
ENSP00000367034	P62805	H4FO	False	True
ENSP00000367034	P62805	HIST2H4B	False	True
ENSP00000367034	P62805	H4C16	False	True
ENSP00000367034	P62805	HIST4H4	False	True
ENSP00000403566	Q96LM9	C20orf173	False	True
ENSP00000366956	P62805	H4C1	False	True
ENSP00000366956	P62805	H4C9	False	True
ENSP00000366956	P62805	H4C4	False	True
ENSP00000366956	P62805	H4C6	False	True
ENSP00000366956	P62805	H4C12	False	True
ENSP00000366956	P62805	H4C11	False	True
ENSP00000366956	P62805	H4C3	False	True
ENSP00000366956	P62805	H4C8	False	True
ENSP00000366956	P62805	H4C2	False	True
ENSP00000366956	P62805	H4C5	False	True
ENSP00000366956	P62805	H4C13	False	True
ENSP00000366956	P62805	H4C14	False	True
ENSP00000366956	P62805	H4-16	False	True
ENSP00000366956	P62805	H4C15	False	True
ENSP00000366956	P62805	H4/A	False	True
ENSP00000366956	P62805	H4FA	False	True
ENSP00000366956	P62805	HIST1H4A	False	True
ENSP00000366956	P62805	H4/I	False	True
ENSP00000366956	P62805	H4FI	False	True
ENSP00000366956	P62805	HIST1H4B	False	True
ENSP00000366956	P62805	H4/G	False	True
ENSP00000366956	P62805	H4FG	False	True
ENSP00000366956	P62805	HIST1H4C	False	True
ENSP00000366956	P62805	H4/B	False	True
ENSP00000366956	P62805	H4FB	False	True
ENSP00000366956	P62805	HIST1H4D	False	True
ENSP00000366956	P62805	H4/J	False	True
ENSP00000366956	P62805	H4FJ	False	True
ENSP00000366956	P62805	HIST1H4E	False	True
ENSP00000366956	P62805	H4/C	False	True
ENSP00000366956	P62805	H4FC	False	True
ENSP00000366956	P62805	HIST1H4F	False	True
ENSP00000366956	P62805	H4/H	False	True
ENSP00000366956	P62805	H4FH	False	True
ENSP00000366956	P62805	HIST1H4H	False	True
ENSP00000366956	P62805	H4/M	False	True
ENSP00000366956	P62805	H4FM	False	True
ENSP00000366956	P62805	HIST1H4I	False	True
ENSP00000366956	P62805	H4/E	False	True
ENSP00000366956	P62805	H4FE	False	True
ENSP00000366956	P62805	HIST1H4J	False	True
ENSP00000366956	P62805	H4/D	False	True
ENSP00000366956	P62805	H4FD	False	True
ENSP00000366956	P62805	HIST1H4K	False	True
ENSP00000366956	P62805	H4/K	False	True
ENSP00000366956	P62805	H4FK	False	True
ENSP00000366956	P62805	HIST1H4L	False	True
ENSP00000366956	P62805	H4/N	False	True
ENSP00000366956	P62805	H4F2	False	True
ENSP00000366956	P62805	H4FN	False	True
ENSP00000366956	P62805	HIST2H4	False	True
ENSP00000366956	P62805	HIST2H4A	False	True
ENSP00000366956	P62805	H4/O	False	True
ENSP00000366956	P62805	H4FO	False	True
ENSP00000366956	P62805	HIST2H4B	False	True
ENSP00000366956	P62805	H4C16	False	True
ENSP00000366956	P62805	HIST4H4	False	True
ENSP00000381672	Q9ULZ0	TP53TG3	False	True
ENSP00000381672	Q9ULZ0	TP53TG3A	False	True
ENSP00000381672	Q9ULZ0	TP53TG3B	False	True
ENSP00000381672	Q9ULZ0	TP53TG3C	False	True
ENSP00000381672	Q9ULZ0	TP53TG3D	False	True
ENSP00000381672	Q9ULZ0	TP53TG3E	False	True
ENSP00000381672	Q9ULZ0	TP53TG3F	False	True
ENSP00000299157	Q70UQ0	IKBIP	False	True
ENSP00000299157	Q70UQ0	IKIP	False	True
ENSP00000475641	U3KQ87	U3KQ87	False	False
ENSP00000485097	C9J1S8	TRIM49D1	False	False
ENSP00000485097	C9J1S8	TRIM49L	False	False
ENSP00000485097	C9J1S8	TRIM49L1	False	False
ENSP00000485097	C9J1S8	TRIM49D2	False	False
ENSP00000485097	C9J1S8	TRIM49D2P	False	False
ENSP00000479373	A0A087WVE0	A0A087WVE0	False	False
ENSP00000457904	H3BV12	GOLGA8Q	False	False
ENSP00000344420	Q8IUG1	KRTAP1-3	False	False
ENSP00000344420	Q8IUG1	B2B	False	False
ENSP00000344420	Q8IUG1	KAP1.2	False	False
ENSP00000344420	Q8IUG1	KAP1.3	False	False
ENSP00000344420	Q8IUG1	KAP1.8	False	False
ENSP00000344420	Q8IUG1	KAP1.9	False	False
ENSP00000344420	Q8IUG1	KRATP1.9	False	False
ENSP00000344420	Q8IUG1	KRTAP1.8	False	False
ENSP00000473056	M0R384	M0R384	False	False
ENSP00000361860	Q6IPX3	TCEAL6	False	False
ENSP00000471077	M0R082	M0R082	False	False
ENSP00000381231	P35520	CBS	True	True
ENSP00000381231	P35520	CBSL	True	True
ENSP00000336630	P29274	ADORA2A	True	True
ENSP00000336630	P29274	ADORA2	True	True
ENSP00000482142	Q8NDB6	FAM156A	False	False
ENSP00000482142	Q8NDB6	TMEM29	False	False
ENSP00000482142	Q8NDB6	PP12994	False	False
ENSP00000482142	Q8NDB6	PRO0659	False	False
ENSP00000482142	Q8NDB6	FAM156B	False	False
ENSP00000482142	Q8NDB6	TMEM29B	False	False
ENSP00000364802	P0DMV8	HSPA1A	False	True
ENSP00000364802	P0DMV8	HSPA1B	False	True
ENSP00000364802	P0DMV8	HSP72	False	True
ENSP00000364802	P0DMV8	HSPA1	False	True
ENSP00000364802	P0DMV8	HSX70	False	True
ENSP00000392568	P0DP73	DEFB130B	False	False
ENSP00000369959	Q8WW34	TMEM239	False	True
ENSP00000322899	Q8N446	ZNF843	False	False
ENSP00000454699	H3BN59	H3BN59	False	False
ENSP00000477530	P23610	F8A1	False	True
ENSP00000477530	P23610	F8A2	False	True
ENSP00000477530	P23610	F8A3	False	True
ENSP00000408204	Q5JQC4	CT47A1	False	True
ENSP00000408204	Q5JQC4	CT47A11	False	True
ENSP00000408204	Q5JQC4	CT47A7	False	True
ENSP00000408204	Q5JQC4	CT47A10	False	True
ENSP00000408204	Q5JQC4	CT47A9	False	True
ENSP00000408204	Q5JQC4	CT47A8	False	True
ENSP00000408204	Q5JQC4	CT47A6	False	True
ENSP00000408204	Q5JQC4	CT47A5	False	True
ENSP00000408204	Q5JQC4	CT47A4	False	True
ENSP00000408204	Q5JQC4	CT47A3	False	True
ENSP00000408204	Q5JQC4	CT47A2	False	True
ENSP00000408204	Q5JQC4	CT47A12	False	True
ENSP00000408204	Q5JQC4	CT47.1	False	True
ENSP00000408204	Q5JQC4	CT47.2	False	True
ENSP00000408204	Q5JQC4	CT47.3	False	True
ENSP00000408204	Q5JQC4	CT47.4	False	True
ENSP00000408204	Q5JQC4	CT47.5	False	True
ENSP00000408204	Q5JQC4	CT47.6	False	True
ENSP00000408204	Q5JQC4	CT47.7	False	True
ENSP00000408204	Q5JQC4	CT47.8	False	True
ENSP00000408204	Q5JQC4	CT47.9	False	True
ENSP00000408204	Q5JQC4	CT47.10	False	True
ENSP00000408204	Q5JQC4	CT47.11	False	True
ENSP00000408204	Q5JQC4	CT47.12	False	True
ENSP00000435325	P0DM63	NPIPA8	False	False
ENSP00000352119	P0C0S8	H2AC11	False	True
ENSP00000352119	P0C0S8	H2AC13	False	True
ENSP00000352119	P0C0S8	H2AC15	False	True
ENSP00000352119	P0C0S8	H2AC16	False	True
ENSP00000352119	P0C0S8	H2AC17	False	True
ENSP00000352119	P0C0S8	H2AFP	False	True
ENSP00000352119	P0C0S8	HIST1H2AG	False	True
ENSP00000352119	P0C0S8	H2AFC	False	True
ENSP00000352119	P0C0S8	HIST1H2AI	False	True
ENSP00000352119	P0C0S8	H2AFD	False	True
ENSP00000352119	P0C0S8	HIST1H2AK	False	True
ENSP00000352119	P0C0S8	H2AFI	False	True
ENSP00000352119	P0C0S8	HIST1H2AL	False	True
ENSP00000352119	P0C0S8	H2AFN	False	True
ENSP00000352119	P0C0S8	HIST1H2AM	False	True
ENSP00000225823	Q16515	ASIC2	True	True
ENSP00000225823	Q16515	ACCN	True	True
ENSP00000225823	Q16515	ACCN1	True	True
ENSP00000225823	Q16515	BNAC1	True	True
ENSP00000225823	Q16515	MDEG	True	True
ENSP00000485450	P0DMR1	HNRNPCL4	False	False
ENSP00000366962	P62807	H2BC4	False	True
ENSP00000366962	P62807	H2BC5	False	True
ENSP00000366962	P62807	H2BC8	False	True
ENSP00000366962	P62807	H2BC7	False	True
ENSP00000366962	P62807	H2BC6	False	True
ENSP00000366962	P62807	H2BC10	False	True
ENSP00000366962	P62807	H2BFL	False	True
ENSP00000366962	P62807	HIST1H2BC	False	True
ENSP00000366962	P62807	H2BFH	False	True
ENSP00000366962	P62807	HIST1H2BE	False	True
ENSP00000366962	P62807	H2BFG	False	True
ENSP00000366962	P62807	HIST1H2BF	False	True
ENSP00000366962	P62807	H2BFA	False	True
ENSP00000366962	P62807	HIST1H2BG	False	True
