source	dst
DB00041	DB00022
DB00041	DB00034
DB00041	DB00069
DB00041	DB00105
DB00041	DB09053
DB00041	DB00635
DB00041	DB00227
DB00041	DB00864
DB00041	DB01097
DB00041	DB00072
DB00041	DB08868
DB00041	DB12768
DB00041	DB00282
DB00041	DB00580
DB00041	DB00605
DB00041	DB00007
DB00041	DB00014
DB00041	DB00196
DB00041	DB00331
DB00041	DB00351
DB00041	DB00377
DB00041	DB00499
DB00041	DB00571
DB00041	DB00665
DB00041	DB01261
DB00041	DB06186
DB00041	DB06809
DB00041	DB08899
DB00041	DB08911
DB00041	DB09256
DB00041	DB11901
DB00041	DB00501
DB00041	DB00982
DB00041	DB06370
DB00041	DB09030
DB00041	DB09079
DB00041	DB11952
DB00041	DB12141
DB00041	DB12887
DB00041	DB11886
DB00041	DB00188
DB00041	DB00361
DB00041	DB00398
DB00041	DB00444
DB00041	DB00531
DB00041	DB00541
DB00041	DB00563
DB00041	DB00570
DB00041	DB00762
DB00041	DB00773
DB00041	DB00997
DB00041	DB01181
DB00041	DB01248
DB00041	DB01268
DB00041	DB04572
DB00041	DB04845
DB00041	DB04868
DB00041	DB05109
DB00041	DB06589
DB00041	DB06603
DB00041	DB06616
DB00041	DB06772
DB00041	DB08877
DB00041	DB08901
DB00041	DB08910
DB00041	DB09054
DB00041	DB09073
DB00041	DB09074
DB00041	DB09570
DB00041	DB00877
DB00041	DB01008
DB00041	DB01229
DB00041	DB01254
DB00041	DB01590
DB00041	DB05239
DB00041	DB06287
DB00041	DB09063
DB00041	DB09330
DB00041	DB11730
DB00041	DB11963
DB00041	DB12015
DB00041	DB00675
DB00041	DB05294
DB00041	DB08881
DB00041	DB11363
DB00041	DB11581
DB00041	DB11703
DB00041	DB13874
DB00041	DB15035
DB00041	DB00530
DB00041	DB06595
DB00041	DB06626
DB00041	DB08865
DB00041	DB08912
DB00041	DB09143
DB00041	DB11828
DB00041	DB12147
DB00041	DB12267
DB00041	DB12978
DB00041	DB14568
DB00041	DB06176
DB00041	DB08896
DB00041	DB12001
DB00041	DB01128
DB00041	DB11689
DB00041	DB00091
DB00041	DB00279
DB00041	DB00451
DB00041	DB01388
DB00041	DB11986
DB00041	DB00203
DB00041	DB00016
DB00041	DB15119
DB00041	DB06650
DB00041	DB06343
DB00056	DB06643
DB00056	DB00008
DB00056	DB00011
DB00056	DB00018
DB00056	DB00022
DB00056	DB00033
DB00056	DB00034
DB00056	DB00041
DB00056	DB00059
DB00056	DB00068
DB00056	DB00069
DB00056	DB00073
DB00056	DB00078
DB00056	DB00087
DB00056	DB00105
DB00056	DB00188
DB00056	DB00242
DB00056	DB00262
DB00056	DB00290
DB00056	DB00291
DB00056	DB00293
DB00056	DB00305
DB00056	DB00307
DB00056	DB00322
DB00056	DB00352
DB00056	DB00361
DB00056	DB00398
DB00056	DB00428
DB00056	DB00432
DB00056	DB00441
DB00056	DB00444
DB00056	DB00445
DB00056	DB00480
DB00056	DB00515
DB00056	DB00526
DB00056	DB00531
DB00056	DB00541
DB00056	DB00544
DB00056	DB00563
DB00056	DB00570
DB00056	DB00619
DB00056	DB00631
DB00056	DB00635
DB00056	DB00642
DB00056	DB00694
DB00056	DB00755
DB00056	DB00762
DB00056	DB00773
DB00056	DB00851
DB00056	DB00853
DB00056	DB00877
DB00056	DB00928
DB00056	DB00958
DB00056	DB00959
DB00056	DB00970
DB00056	DB00987
DB00056	DB00997
DB00056	DB01005
DB00056	DB01008
DB00056	DB01024
DB00056	DB01030
DB00056	DB01033
DB00056	DB01041
DB00056	DB01042
DB00056	DB01073
DB00056	DB01101
DB00056	DB01168
DB00056	DB01169
DB00056	DB01181
DB00056	DB01204
DB00056	DB01206
DB00056	DB01229
DB00056	DB01234
DB00056	DB01248
DB00056	DB01254
DB00056	DB01262
DB00056	DB01268
DB00056	DB01280
DB00056	DB01590
DB00056	DB02546
DB00056	DB04572
DB00056	DB04845
DB00056	DB04868
DB00056	DB05015
DB00056	DB05109
DB00056	DB05258
DB00056	DB05472
DB00056	DB06287
DB00056	DB06589
DB00056	DB06603
DB00056	DB06616
DB00056	DB06769
DB00056	DB06772
DB00056	DB06813
DB00056	DB08871
DB00056	DB08877
DB00056	DB08889
DB00056	DB08901
DB00056	DB08910
DB00056	DB08935
DB00056	DB09036
DB00056	DB09052
DB00056	DB09053
DB00056	DB09054
DB00056	DB09073
DB00056	DB09074
DB00056	DB09077
DB00056	DB09122
DB00056	DB12025
DB00056	DB12814
DB00056	DB12947
DB00056	DB01097
DB00056	DB00072
DB00056	DB08868
DB00056	DB00864
DB00056	DB09030
DB00056	DB12768
DB00056	DB00002
DB00056	DB01269
DB00056	DB05889
DB00056	DB06186
DB00056	DB06317
DB00056	DB06366
DB00056	DB06650
DB00056	DB09035
DB00056	DB09037
DB00056	DB09559
DB00056	DB11945
DB00056	DB00112
DB00056	DB00091
DB00056	DB12978
DB00056	DB00016
DB00056	DB15119
DB00056	DB06343
DB00059	DB06643
DB00059	DB00008
DB00059	DB00011
DB00059	DB00018
DB00059	DB00022
DB00059	DB00033
DB00059	DB00034
DB00059	DB00041
DB00059	DB00056
DB00059	DB00068
DB00059	DB00069
DB00059	DB00073
DB00059	DB00078
DB00059	DB00087
DB00059	DB00105
DB00059	DB00188
DB00059	DB00242
DB00059	DB00262
DB00059	DB00290
DB00059	DB00291
DB00059	DB00293
DB00059	DB00305
DB00059	DB00307
DB00059	DB00322
DB00059	DB00352
DB00059	DB00361
DB00059	DB00398
DB00059	DB00428
DB00059	DB00432
DB00059	DB00441
DB00059	DB00444
DB00059	DB00445
DB00059	DB00480
DB00059	DB00515
DB00059	DB00526
DB00059	DB00531
DB00059	DB00541
DB00059	DB00544
DB00059	DB00570
DB00059	DB00631
DB00059	DB00635
DB00059	DB00642
DB00059	DB00694
DB00059	DB00755
DB00059	DB00762
DB00059	DB00773
DB00059	DB00851
DB00059	DB00853
DB00059	DB00877
DB00059	DB00928
DB00059	DB00958
DB00059	DB00959
DB00059	DB00970
DB00059	DB00987
DB00059	DB00997
DB00059	DB01005
DB00059	DB01008
DB00059	DB01024
DB00059	DB01030
DB00059	DB01033
DB00059	DB01041
DB00059	DB01042
DB00059	DB01073
DB00059	DB01101
DB00059	DB01168
DB00059	DB01169
DB00059	DB01181
DB00059	DB01204
DB00059	DB01206
DB00059	DB01229
DB00059	DB01248
DB00059	DB01254
DB00059	DB01262
DB00059	DB01268
DB00059	DB01280
DB00059	DB01590
DB00059	DB02546
DB00059	DB04572
DB00059	DB04845
DB00059	DB04868
DB00059	DB05015
DB00059	DB05109
DB00059	DB05258
DB00059	DB05472
DB00059	DB06287
DB00059	DB06589
DB00059	DB06603
DB00059	DB06616
DB00059	DB06769
DB00059	DB06772
DB00059	DB06813
DB00059	DB08871
DB00059	DB08877
DB00059	DB08889
DB00059	DB08901
DB00059	DB08910
DB00059	DB08935
DB00059	DB09036
DB00059	DB09052
DB00059	DB09053
DB00059	DB09054
DB00059	DB09073
DB00059	DB09074
DB00059	DB09077
DB00059	DB09122
DB00059	DB12025
DB00059	DB12814
DB00059	DB12947
DB00059	DB01097
DB00059	DB00072
DB00059	DB00019
DB00059	DB05860
DB00059	DB08868
DB00059	DB00864
DB00059	DB01234
DB00059	DB12768
DB00059	DB00563
DB00059	DB00619
DB00059	DB00091
DB00059	DB00279
DB00059	DB00451
DB00059	DB00016
DB00059	DB15119
DB00059	DB06650
DB00059	DB06343
DB00060	DB01033
DB00060	DB11919
DB00060	DB00188
DB00060	DB00262
DB00060	DB00499
DB00060	DB00571
DB00060	DB00619
DB00060	DB00642
DB00060	DB00831
DB00060	DB01097
DB00060	DB06589
DB00060	DB11967
DB00060	DB12332
DB00060	DB11757
DB00060	DB11689
DB00060	DB00904
DB00060	DB00398
DB00060	DB00530
DB00060	DB00544
DB00060	DB00773
DB00060	DB00851
DB00060	DB01254
DB00060	DB06626
DB00060	DB06769
DB00060	DB08910
DB00060	DB09256
DB00060	DB13874
DB00060	DB00675
DB00060	DB12768
DB00068	DB06643
DB00068	DB00008
DB00068	DB00011
DB00068	DB00018
DB00068	DB00022
DB00068	DB00033
DB00068	DB00034
DB00068	DB00041
DB00068	DB00056
DB00068	DB00059
DB00068	DB00069
DB00068	DB00073
DB00068	DB00078
DB00068	DB00087
DB00068	DB00105
DB00068	DB00188
DB00068	DB00242
DB00068	DB00262
DB00068	DB00290
DB00068	DB00291
DB00068	DB00293
DB00068	DB00305
DB00068	DB00307
DB00068	DB00322
DB00068	DB00352
DB00068	DB00361
DB00068	DB00398
DB00068	DB00428
DB00068	DB00432
DB00068	DB00441
DB00068	DB00444
DB00068	DB00445
DB00068	DB00480
DB00068	DB00515
DB00068	DB00526
DB00068	DB00531
DB00068	DB00541
DB00068	DB00544
DB00068	DB00563
DB00068	DB00570
DB00068	DB00619
DB00068	DB00631
DB00068	DB00635
DB00068	DB00642
DB00068	DB00694
DB00068	DB00755
DB00068	DB00762
DB00068	DB00773
DB00068	DB00851
DB00068	DB00853
DB00068	DB00877
DB00068	DB00928
DB00068	DB00958
DB00068	DB00959
DB00068	DB00970
DB00068	DB00987
DB00068	DB00997
DB00068	DB01005
DB00068	DB01008
DB00068	DB01024
DB00068	DB01030
DB00068	DB01033
DB00068	DB01041
DB00068	DB01042
DB00068	DB01073
DB00068	DB01101
DB00068	DB01168
DB00068	DB01169
DB00068	DB01181
DB00068	DB01204
DB00068	DB01206
DB00068	DB01229
DB00068	DB01234
DB00068	DB01248
DB00068	DB01254
DB00068	DB01262
DB00068	DB01268
DB00068	DB01280
DB00068	DB01590
DB00068	DB02546
DB00068	DB04572
DB00068	DB04845
DB00068	DB04868
DB00068	DB05015
DB00068	DB05109
DB00068	DB05258
DB00068	DB05472
DB00068	DB06287
DB00068	DB06589
DB00068	DB06603
DB00068	DB06616
DB00068	DB06769
DB00068	DB06772
DB00068	DB06813
DB00068	DB08871
DB00068	DB08877
DB00068	DB08889
DB00068	DB08901
DB00068	DB08910
DB00068	DB08935
DB00068	DB09036
DB00068	DB09052
DB00068	DB09053
DB00068	DB09054
DB00068	DB09073
DB00068	DB09074
DB00068	DB09077
DB00068	DB09122
DB00068	DB12025
DB00068	DB12814
DB00068	DB12947
DB00068	DB01097
DB00068	DB00072
DB00068	DB08868
DB00068	DB00864
DB00068	DB11919
DB00068	DB09030
DB00068	DB12768
DB00068	DB00499
DB00068	DB00571
DB00068	DB00831
DB00068	DB11967
DB00068	DB12332
DB00068	DB11757
DB00068	DB11689
DB00068	DB00904
DB00068	DB00530
DB00068	DB06626
DB00068	DB09256
DB00068	DB13874
DB00068	DB00675
DB00068	DB00091
DB00068	DB15119
DB00068	DB06650
DB00068	DB06343
DB00069	DB06643
DB00069	DB00008
DB00069	DB00011
DB00069	DB00018
DB00069	DB00022
DB00069	DB00033
DB00069	DB00034
DB00069	DB00056
DB00069	DB00059
DB00069	DB00068
DB00069	DB00073
DB00069	DB00078
DB00069	DB00087
DB00069	DB00105
DB00069	DB00188
DB00069	DB00242
DB00069	DB00262
DB00069	DB00290
DB00069	DB00291
DB00069	DB00293
DB00069	DB00305
DB00069	DB00307
DB00069	DB00322
DB00069	DB00352
DB00069	DB00361
DB00069	DB00398
DB00069	DB00428
DB00069	DB00432
DB00069	DB00441
DB00069	DB00444
DB00069	DB00445
DB00069	DB00480
DB00069	DB00515
DB00069	DB00526
DB00069	DB00531
DB00069	DB00541
DB00069	DB00544
DB00069	DB00563
DB00069	DB00570
DB00069	DB00619
DB00069	DB00631
DB00069	DB00635
DB00069	DB00642
DB00069	DB00694
DB00069	DB00755
DB00069	DB00762
DB00069	DB00773
DB00069	DB00851
DB00069	DB00853
DB00069	DB00877
DB00069	DB00928
DB00069	DB00958
DB00069	DB00959
DB00069	DB00970
DB00069	DB00987
DB00069	DB00997
DB00069	DB01005
DB00069	DB01008
DB00069	DB01024
DB00069	DB01030
DB00069	DB01033
DB00069	DB01041
DB00069	DB01042
DB00069	DB01073
DB00069	DB01101
DB00069	DB01168
DB00069	DB01169
DB00069	DB01181
DB00069	DB01204
DB00069	DB01206
DB00069	DB01229
DB00069	DB01234
DB00069	DB01248
DB00069	DB01254
DB00069	DB01262
DB00069	DB01268
DB00069	DB01280
DB00069	DB01590
DB00069	DB02546
DB00069	DB04572
DB00069	DB04845
DB00069	DB04868
DB00069	DB05015
DB00069	DB05109
DB00069	DB05258
DB00069	DB05472
DB00069	DB06287
DB00069	DB06589
DB00069	DB06603
DB00069	DB06616
DB00069	DB06769
DB00069	DB06772
DB00069	DB06813
DB00069	DB08871
DB00069	DB08877
DB00069	DB08889
DB00069	DB08901
DB00069	DB08910
DB00069	DB08935
DB00069	DB09036
DB00069	DB09052
DB00069	DB09053
DB00069	DB09054
DB00069	DB09073
DB00069	DB09074
DB00069	DB09077
DB00069	DB09122
DB00069	DB12025
DB00069	DB12814
DB00069	DB12947
DB00069	DB00041
DB00069	DB01097
DB00069	DB00072
DB00069	DB08868
DB00069	DB00864
DB00069	DB11919
DB00069	DB09030
DB00069	DB12768
DB00069	DB00499
DB00069	DB00571
DB00069	DB00831
DB00069	DB11967
DB00069	DB12332
DB00069	DB11757
DB00069	DB11689
DB00069	DB00904
DB00069	DB00530
DB00069	DB06626
DB00069	DB09256
DB00069	DB13874
DB00069	DB00675
DB00069	DB00091
DB00069	DB15119
DB00069	DB06650
DB00069	DB06343
DB00072	DB06643
DB00072	DB01229
DB00072	DB01097
DB00072	DB00242
DB00072	DB00877
DB00072	DB01024
DB00072	DB01041
DB00072	DB01590
DB00072	DB09036
DB00072	DB00441
DB00072	DB00531
DB00072	DB00544
DB00072	DB00563
DB00072	DB00987
DB00072	DB01008
DB00072	DB01033
DB00072	DB01042
DB00072	DB01073
DB00072	DB04572
DB00072	DB00087
DB00072	DB00480
DB00072	DB08910
DB00072	DB00056
DB00072	DB00059
DB00072	DB00073
DB00072	DB00078
DB00072	DB00262
DB00072	DB00290
DB00072	DB00291
DB00072	DB00305
DB00072	DB00322
DB00072	DB00352
DB00072	DB00361
DB00072	DB00398
DB00072	DB00428
DB00072	DB00444
DB00072	DB00515
DB00072	DB00526
DB00072	DB00541
DB00072	DB00570
DB00072	DB00619
DB00072	DB00631
DB00072	DB00635
DB00072	DB00642
DB00072	DB00724
DB00072	DB00741
DB00072	DB00755
DB00072	DB00762
DB00072	DB00773
DB00072	DB00851
DB00072	DB00853
DB00072	DB00928
DB00072	DB00958
DB00072	DB00959
DB00072	DB00970
DB00072	DB01005
DB00072	DB01030
DB00072	DB01101
DB00072	DB01168
DB00072	DB01181
DB00072	DB01204
DB00072	DB01206
DB00072	DB01234
DB00072	DB01248
DB00072	DB01254
DB00072	DB01268
DB00072	DB01280
DB00072	DB04868
DB00072	DB05109
DB00072	DB06287
DB00072	DB06589
DB00072	DB06603
DB00072	DB06772
DB00072	DB06813
DB00072	DB08877
DB00072	DB08935
DB00072	DB09052
DB00072	DB09053
DB00072	DB09054
DB00072	DB09073
DB00072	DB09077
DB00072	DB12025
DB00072	DB12947
DB00072	DB00008
DB00072	DB00018
DB00072	DB00022
DB00072	DB00041
DB00072	DB00069
DB00072	DB00188
DB00072	DB00293
DB00072	DB00307
DB00072	DB01169
DB00072	DB01262
DB00072	DB02546
DB00072	DB04845
DB00072	DB05015
DB00072	DB06616
DB00072	DB06769
DB00072	DB08871
DB00072	DB08889
DB00072	DB08901
DB00072	DB09074
DB00072	DB00432
DB00072	DB00033
DB00072	DB05472
DB00072	DB00011
DB00072	DB09122
DB00072	DB12814
DB00072	DB00068
DB00072	DB00034
DB00072	DB05258
DB00072	DB00105
DB00072	DB08868
DB00072	DB00864
DB00072	DB01092
DB00072	DB00675
DB00072	DB01217
DB00072	DB00112
DB00072	DB12768
DB00072	DB00002
DB00072	DB01269
DB00072	DB05889
DB00072	DB06186
DB00072	DB06317
DB00072	DB06650
DB00072	DB09035
DB00072	DB09037
DB00072	DB09559
DB00072	DB11945
DB00072	DB00091
DB00072	DB00445
DB00072	DB00694
DB00072	DB00997
DB00072	DB00385
DB00072	DB00016
DB00072	DB15119
DB00072	DB06343
DB00073	DB06643
DB00073	DB00008
DB00073	DB00011
DB00073	DB00018
DB00073	DB00022
DB00073	DB00033
DB00073	DB00034
DB00073	DB00041
DB00073	DB00056
DB00073	DB00059
DB00073	DB00068
DB00073	DB00069
DB00073	DB00078
DB00073	DB00087
DB00073	DB00105
DB00073	DB00188
DB00073	DB00242
DB00073	DB00262
DB00073	DB00290
DB00073	DB00291
DB00073	DB00293
DB00073	DB00305
DB00073	DB00307
DB00073	DB00322
DB00073	DB00352
DB00073	DB00361
DB00073	DB00398
DB00073	DB00428
DB00073	DB00432
DB00073	DB00441
DB00073	DB00444
DB00073	DB00445
DB00073	DB00480
DB00073	DB00526
DB00073	DB00531
DB00073	DB00541
DB00073	DB00544
DB00073	DB00563
DB00073	DB00570
DB00073	DB00619
DB00073	DB00631
DB00073	DB00635
DB00073	DB00642
DB00073	DB00694
DB00073	DB00755
DB00073	DB00762
DB00073	DB00773
DB00073	DB00851
DB00073	DB00853
DB00073	DB00877
DB00073	DB00928
DB00073	DB00958
DB00073	DB00959
DB00073	DB00970
DB00073	DB00987
DB00073	DB00997
DB00073	DB01005
DB00073	DB01008
DB00073	DB01024
DB00073	DB01030
DB00073	DB01033
DB00073	DB01041
DB00073	DB01042
DB00073	DB01073
DB00073	DB01101
DB00073	DB01168
DB00073	DB01169
DB00073	DB01181
DB00073	DB01204
DB00073	DB01206
DB00073	DB01229
DB00073	DB01234
DB00073	DB01248
DB00073	DB01254
DB00073	DB01262
DB00073	DB01268
DB00073	DB01280
DB00073	DB01590
DB00073	DB02546
DB00073	DB04572
DB00073	DB04845
DB00073	DB04868
DB00073	DB05015
DB00073	DB05109
DB00073	DB05258
DB00073	DB05472
DB00073	DB06287
DB00073	DB06589
DB00073	DB06603
DB00073	DB06616
DB00073	DB06769
DB00073	DB06772
DB00073	DB06813
DB00073	DB08871
DB00073	DB08877
DB00073	DB08889
DB00073	DB08901
DB00073	DB08910
DB00073	DB08935
DB00073	DB09036
DB00073	DB09052
DB00073	DB09053
DB00073	DB09054
DB00073	DB09073
DB00073	DB09074
DB00073	DB09077
DB00073	DB09122
DB00073	DB12025
DB00073	DB12814
DB00073	DB12947
DB00073	DB00571
DB00073	DB01388
DB00073	DB01097
DB00073	DB00072
DB00073	DB08868
DB00073	DB00864
DB00073	DB09030
DB00073	DB12768
DB00073	DB00002
DB00073	DB01269
DB00073	DB05889
DB00073	DB06186
DB00073	DB06317
DB00073	DB06366
DB00073	DB06650
DB00073	DB09035
DB00073	DB09037
DB00073	DB09559
DB00073	DB11945
DB00073	DB00112
DB00073	DB00515
DB00073	DB00091
DB00073	DB00016
DB00073	DB15119
DB00073	DB06343
DB00078	DB06643
DB00078	DB00008
DB00078	DB00011
DB00078	DB00018
DB00078	DB00022
DB00078	DB00033
DB00078	DB00034
DB00078	DB00041
DB00078	DB00056
DB00078	DB00059
DB00078	DB00068
DB00078	DB00069
DB00078	DB00073
DB00078	DB00087
DB00078	DB00105
DB00078	DB00188
DB00078	DB00242
DB00078	DB00262
DB00078	DB00290
DB00078	DB00291
DB00078	DB00293
DB00078	DB00305
DB00078	DB00307
DB00078	DB00322
DB00078	DB00352
DB00078	DB00361
DB00078	DB00398
DB00078	DB00428
DB00078	DB00432
DB00078	DB00441
DB00078	DB00444
DB00078	DB00445
DB00078	DB00480
DB00078	DB00515
DB00078	DB00526
DB00078	DB00531
DB00078	DB00541
DB00078	DB00544
DB00078	DB00563
DB00078	DB00570
DB00078	DB00619
DB00078	DB00631
DB00078	DB00635
DB00078	DB00642
DB00078	DB00694
DB00078	DB00755
DB00078	DB00762
DB00078	DB00773
DB00078	DB00851
DB00078	DB00853
DB00078	DB00877
DB00078	DB00928
DB00078	DB00958
DB00078	DB00959
DB00078	DB00970
DB00078	DB00987
DB00078	DB00997
DB00078	DB01005
DB00078	DB01008
DB00078	DB01024
DB00078	DB01030
DB00078	DB01033
DB00078	DB01041
DB00078	DB01042
DB00078	DB01073
DB00078	DB01101
DB00078	DB01168
DB00078	DB01169
DB00078	DB01181
DB00078	DB01204
DB00078	DB01206
DB00078	DB01229
DB00078	DB01234
DB00078	DB01248
DB00078	DB01254
DB00078	DB01262
DB00078	DB01268
DB00078	DB01280
DB00078	DB01590
DB00078	DB02546
DB00078	DB04572
DB00078	DB04845
DB00078	DB04868
DB00078	DB05015
DB00078	DB05109
DB00078	DB05258
DB00078	DB05472
DB00078	DB06287
DB00078	DB06589
DB00078	DB06603
DB00078	DB06616
DB00078	DB06769
DB00078	DB06772
DB00078	DB06813
DB00078	DB08871
DB00078	DB08877
DB00078	DB08889
DB00078	DB08901
DB00078	DB08910
DB00078	DB08935
DB00078	DB09036
DB00078	DB09052
DB00078	DB09053
DB00078	DB09054
DB00078	DB09073
DB00078	DB09074
DB00078	DB09077
DB00078	DB09122
DB00078	DB12025
DB00078	DB12814
DB00078	DB12947
DB00078	DB09030
DB00078	DB01097
DB00078	DB00072
DB00078	DB08868
DB00078	DB00864
DB00078	DB12768
DB00078	DB00002
DB00078	DB01269
DB00078	DB05889
DB00078	DB06186
DB00078	DB06317
DB00078	DB06366
DB00078	DB06650
DB00078	DB09035
DB00078	DB09037
DB00078	DB09559
DB00078	DB11945
DB00078	DB00112
DB00078	DB00091
DB00078	DB15119
DB00078	DB06343
DB00087	DB06643
DB00087	DB00008
DB00087	DB00011
DB00087	DB00018
DB00087	DB00022
DB00087	DB00033
DB00087	DB00034
DB00087	DB00041
DB00087	DB00056
DB00087	DB00059
DB00087	DB00068
DB00087	DB00069
DB00087	DB00073
DB00087	DB00078
DB00087	DB00105
DB00087	DB00188
DB00087	DB00242
DB00087	DB00262
DB00087	DB00290
DB00087	DB00291
DB00087	DB00293
DB00087	DB00305
DB00087	DB00307
DB00087	DB00322
DB00087	DB00352
DB00087	DB00361
DB00087	DB00398
DB00087	DB00428
DB00087	DB00432
DB00087	DB00441
DB00087	DB00444
DB00087	DB00445
DB00087	DB00480
DB00087	DB00515
DB00087	DB00526
DB00087	DB00531
DB00087	DB00541
DB00087	DB00544
DB00087	DB00563
DB00087	DB00570
DB00087	DB00619
DB00087	DB00631
DB00087	DB00635
DB00087	DB00642
DB00087	DB00694
DB00087	DB00755
DB00087	DB00762
DB00087	DB00773
DB00087	DB00851
DB00087	DB00853
DB00087	DB00877
DB00087	DB00928
DB00087	DB00958
DB00087	DB00959
DB00087	DB00970
DB00087	DB00987
DB00087	DB00997
DB00087	DB01005
DB00087	DB01008
DB00087	DB01024
DB00087	DB01030
DB00087	DB01033
DB00087	DB01041
DB00087	DB01042
DB00087	DB01073
DB00087	DB01101
DB00087	DB01168
DB00087	DB01169
DB00087	DB01181
DB00087	DB01204
DB00087	DB01206
DB00087	DB01229
DB00087	DB01234
DB00087	DB01248
DB00087	DB01254
DB00087	DB01262
DB00087	DB01268
DB00087	DB01280
DB00087	DB01590
DB00087	DB02546
DB00087	DB04572
DB00087	DB04845
DB00087	DB04868
DB00087	DB05015
DB00087	DB05109
DB00087	DB05258
DB00087	DB05472
DB00087	DB06287
DB00087	DB06589
DB00087	DB06603
DB00087	DB06616
DB00087	DB06769
DB00087	DB06772
DB00087	DB06813
DB00087	DB08871
DB00087	DB08877
DB00087	DB08889
DB00087	DB08901
DB00087	DB08910
DB00087	DB08935
DB00087	DB09036
DB00087	DB09052
DB00087	DB09053
DB00087	DB09054
DB00087	DB09073
DB00087	DB09074
DB00087	DB09077
DB00087	DB09122
DB00087	DB12025
DB00087	DB12814
DB00087	DB12947
DB00087	DB01097
DB00087	DB00072
DB00087	DB08868
DB00087	DB00864
DB00087	DB09030
DB00087	DB12768
DB00087	DB00002
DB00087	DB01269
DB00087	DB05889
DB00087	DB06186
DB00087	DB06317
DB00087	DB06366
DB00087	DB06650
DB00087	DB09035
DB00087	DB09037
DB00087	DB09559
DB00087	DB11945
DB00087	DB00112
DB00087	DB00091
DB00087	DB00016
DB00087	DB15119
DB00087	DB06343
DB00091	DB08916
DB00091	DB01026
DB00091	DB08865
DB00091	DB00531
DB00091	DB08899
DB00091	DB00773
DB00091	DB01590
DB00091	DB00196
DB00091	DB01095
DB00091	DB00619
DB00091	DB00227
DB00091	DB01042
DB00091	DB00563
DB00091	DB00959
DB00091	DB01204
DB00091	DB00641
DB00091	DB09143
DB00091	DB00831
DB00091	DB00997
DB00091	DB00864
DB00091	DB06663
DB00091	DB06791
DB00091	DB00126
DB00091	DB03010
DB00091	DB06233
DB00091	DB07348
DB00091	DB11752
DB00091	DB06370
DB00091	DB00904
DB00091	DB00317
DB00091	DB11963
DB00091	DB12332
DB00091	DB13874
DB00091	DB00675
DB00091	DB00530
DB00091	DB00914
DB00091	DB00377
DB00091	DB00433
DB00091	DB11718
DB00091	DB11757
DB00091	DB00571
DB00091	DB00203
DB00091	DB05239
DB00091	DB08881
DB00091	DB00580
DB00091	DB00605
DB00091	DB11901
DB00091	DB12768
DB00091	DB03496
DB00091	DB12941
DB00091	DB04690
DB00091	DB09078
DB00091	DB11800
DB00091	DB00560
DB00091	DB00282
DB00091	DB00399
DB00091	DB01092
DB00091	DB00014
DB00091	DB00331
DB00091	DB00665
DB00091	DB06186
DB00091	DB06809
DB00091	DB00279
DB00091	DB08911
DB00091	DB00451
DB00091	DB00539
DB00091	DB01259
DB00091	DB01388
DB00091	DB05294
DB00091	DB08896
DB00091	DB09030
DB00091	DB11581
DB00091	DB11828
DB00091	DB11978
DB00091	DB14568
DB00091	DB12500
DB00091	DB05889
DB00091	DB11760
DB00091	DB11967
DB00091	DB14840
DB00091	DB09330
DB00091	DB08912
DB00091	DB00007
DB00091	DB01006
DB00091	DB00982
DB00091	DB12001
DB00091	DB11363
DB00091	DB09570
DB00091	DB12978
DB00091	DB05812
DB00091	DB12267
DB00091	DB00501
DB00091	DB09063
DB00091	DB01128
DB00091	DB00481
DB00091	DB00313
DB00091	DB06469
DB00091	DB11805
DB00091	DB05482
DB00091	DB09079
DB00091	DB11952
DB00091	DB12141
DB00091	DB12887
DB00091	DB11703
DB00091	DB00499
DB00091	DB06176
DB00091	DB06626
DB00091	DB09256
DB00091	DB12130
DB00091	DB01261
DB00091	DB14723
DB00091	DB00008
DB00091	DB00011
DB00091	DB00018
DB00091	DB00022
DB00091	DB00033
DB00091	DB00034
DB00091	DB00041
DB00091	DB00056
DB00091	DB00059
DB00091	DB00068
DB00091	DB00069
DB00091	DB00072
DB00091	DB00073
DB00091	DB00078
DB00091	DB00087
DB00091	DB00105
DB00091	DB00188
DB00091	DB00242
DB00091	DB00262
DB00091	DB00290
DB00091	DB00291
DB00091	DB00293
DB00091	DB00305
DB00091	DB00307
DB00091	DB00322
DB00091	DB00352
DB00091	DB00361
DB00091	DB00398
DB00091	DB00428
DB00091	DB00432
DB00091	DB00441
DB00091	DB00444
DB00091	DB00445
DB00091	DB00480
DB00091	DB00515
DB00091	DB00526
DB00091	DB00541
DB00091	DB00544
DB00091	DB00570
DB00091	DB00631
DB00091	DB00635
DB00091	DB00642
DB00091	DB00694
DB00091	DB00741
DB00091	DB00755
DB00091	DB00762
DB00091	DB00851
DB00091	DB00853
DB00091	DB00877
DB00091	DB00928
DB00091	DB00958
DB00091	DB00970
DB00091	DB00987
DB00091	DB01005
DB00091	DB01008
DB00091	DB01024
DB00091	DB01030
DB00091	DB01033
DB00091	DB01041
DB00091	DB01073
DB00091	DB01097
DB00091	DB01101
DB00091	DB01168
DB00091	DB01169
DB00091	DB01181
DB00091	DB01206
DB00091	DB01229
DB00091	DB01234
DB00091	DB01248
DB00091	DB01254
DB00091	DB01262
DB00091	DB01268
DB00091	DB01280
DB00091	DB02546
DB00091	DB04572
DB00091	DB04845
DB00091	DB04868
DB00091	DB05015
